input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439554502.106	851866	14	1	685	d	d	jdlwbu	 18.50	 409.63	jdlwbu	Random	685	0	1.00
1439554502.325	851866	14	2	219	l	l	jdlwbu	 18.50	 409.63	jdlwbu	Random	904	0	1.00
1439554503.292	851866	14	3	967	w	w	jdlwbu	 18.50	 409.63	jdlwbu	Random	1871	0	1.00
1439554504.415	851866	14	4	1123	b	b	jdlwbu	 18.50	 409.63	jdlwbu	Random	2994	0	1.00
1439554504.665	851866	14	5	250	u	u	jdlwbu	 18.50	 409.63	jdlwbu	Random	3244	0	1.00
1439554506.537	851866	15	0	0	v	v	vunbgd	 15.77	 578.97	vunbgd	Random	0	0	1.00
1439554506.786	851866	15	1	249	u	u	vunbgd	 15.77	 578.97	vunbgd	Random	249	0	1.00
1439554507.223	851866	15	2	437	n	n	vunbgd	 15.77	 578.97	vunbgd	Random	686	0	1.00
1439554508.877	851866	15	3	1654	b	b	vunbgd	 15.77	 578.97	vunbgd	Random	2340	0	1.00
1439554509.906	851866	15	4	1028	g	g	vunbgd	 15.77	 578.97	vunbgd	Random	3368	0	1.00
1439554510.343	851866	15	5	437	d	d	vunbgd	 15.77	 578.97	vunbgd	Random	3805	0	1.00
1439554512.527	851866	16	0	0	d	d	dfzoua	 24.34	 360.10	dfzoua	Random	0	0	1.00
1439554512.808	851866	16	1	281	f	f	dfzoua	 24.34	 360.10	dfzoua	Random	281	0	1.00
1439554513.65	851866	16	2	842	z	z	dfzoua	 24.34	 360.10	dfzoua	Random	1123	0	1.00
1439554514.555	851866	16	3	905	o	o	dfzoua	 24.34	 360.10	dfzoua	Random	2028	0	1.00
1439554514.649	851866	16	4	93	u	u	dfzoua	 24.34	 360.10	dfzoua	Random	2121	0	1.00
1439554514.992	851866	16	5	344	a	a	dfzoua	 24.34	 360.10	dfzoua	Random	2465	0	1.00
1439554516.864	851866	17	0	0	z	z	zydfzz	 18.32	 320.67	zydfzz	Random	0	0	1.00
1439554517.394	851866	17	1	529	y	y	zydfzz	 18.32	 320.67	zydfzz	Random	529	0	1.00
1439554518.299	851866	17	2	905	d	d	zydfzz	 18.32	 320.67	zydfzz	Random	1434	0	1.00
1439554518.892	851866	17	3	593	f	f	zydfzz	 18.32	 320.67	zydfzz	Random	2027	0	1.00
1439554519.921	851866	17	4	1029	z	z	zydfzz	 18.32	 320.67	zydfzz	Random	3056	0	1.00
1439554520.14	851866	17	5	220	z	z	zydfzz	 18.32	 320.67	zydfzz	Random	3276	0	1.00
1439554521.887	851866	18	0	0	v	v	vrphmee	 26.23	 314.46	vrphmee	Random	0	0	1.00
1439554522.168	851866	18	1	280	r	r	vrphmee	 26.23	 314.46	vrphmee	Random	280	0	1.00
1439554522.542	851866	18	2	374	p	p	vrphmee	 26.23	 314.46	vrphmee	Random	654	0	1.00
1439554523.603	851866	18	3	1061	h	h	vrphmee	 26.23	 314.46	vrphmee	Random	1715	0	1.00
1439554524.04	851866	18	4	437	m	m	vrphmee	 26.23	 314.46	vrphmee	Random	2152	0	1.00
1439554524.477	851866	18	5	437	e	e	vrphmee	 26.23	 314.46	vrphmee	Random	2589	0	1.00
1439554524.633	851866	18	6	156	e	e	vrphmee	 26.23	 314.46	vrphmee	Random	2745	0	1.00
1439554527.097	851866	19	0	0	j	j	jflurm	 20.03	 559.47	jflurm	Random	0	0	1.00
1439554527.409	851866	19	1	312	f	f	jflurm	 20.03	 559.47	jflurm	Random	312	0	1.00
1439554527.69	851866	19	2	281	l	l	jflurm	 20.03	 559.47	jflurm	Random	593	0	1.00
1439554529.25	851866	19	3	1560	u	u	jflurm	 20.03	 559.47	jflurm	Random	2153	0	1.00
1439554529.874	851866	19	4	624	r	r	jflurm	 20.03	 559.47	jflurm	Random	2777	0	1.00
1439554530.093	851866	19	5	219	m	m	jflurm	 20.03	 559.47	jflurm	Random	2996	0	1.00
1439554532.214	851866	20	0	0	o	o	oxbcqh	 17.02	 321.95	oxbcqh	Random	0	0	1.00
1439554532.651	851866	20	1	437	x	x	oxbcqh	 17.02	 321.95	oxbcqh	Random	437	0	1.00
1439554533.119	851866	20	2	467	b	b	oxbcqh	 17.02	 321.95	oxbcqh	Random	904	0	1.00
1439554534.336	851866	20	3	1217	c	c	oxbcqh	 17.02	 321.95	oxbcqh	Random	2121	0	1.00
1439554535.147	851866	20	4	812	q	q	oxbcqh	 17.02	 321.95	oxbcqh	Random	2933	0	1.00
1439554535.74	851866	20	5	593	h	h	oxbcqh	 17.02	 321.95	oxbcqh	Random	3526	0	1.00
1439554539.141	851866	21	0	0	n	n	knldkl	 14.25	 618.92	knldkl	Random	0	0	0.75
1439554541.075	851866	21	1	1934		BackSpace	knldkl	 14.25	 618.92	knldkl	Random	1934	0	0.75
1439554541.512	851866	21	2	437	k	k	knldkl	 14.25	 618.92	knldkl	Random	2371	0	0.75
1439554541.668	851866	21	3	155	n	n	knldkl	 14.25	 618.92	knldkl	Random	2526	0	0.75
1439554542.292	851866	21	4	625	l	l	knldkl	 14.25	 618.92	knldkl	Random	3151	0	0.75
1439554542.916	851866	21	5	623	d	d	knldkl	 14.25	 618.92	knldkl	Random	3774	0	0.75
1439554543.166	851866	21	6	250	k	k	knldkl	 14.25	 618.92	knldkl	Random	4024	0	0.75
1439554543.353	851866	21	7	187	l	l	knldkl	 14.25	 618.92	knldkl	Random	4211	0	0.75
1439554545.412	851866	22	0	0	y	y	ynuyqx	 14.91	 410.58	ynuyqx	Random	0	0	1.00
1439554545.662	851866	22	1	250	n	n	ynuyqx	 14.91	 410.58	ynuyqx	Random	250	0	1.00
1439554546.161	851866	22	2	499	u	u	ynuyqx	 14.91	 410.58	ynuyqx	Random	749	0	1.00
1439554547.378	851866	22	3	1217	y	y	ynuyqx	 14.91	 410.58	ynuyqx	Random	1966	0	1.00
1439554548.376	851866	22	4	997	q	q	ynuyqx	 14.91	 410.58	ynuyqx	Random	2963	0	1.00
1439554549.437	851866	22	5	1062	x	x	ynuyqx	 14.91	 410.58	ynuyqx	Random	4025	0	1.00
1439554551.371	851866	23	0	0	v	v	vrutaa	 14.25	 228.17	vrutaa	Random	0	0	0.60
1439554551.683	851866	23	1	312	r	r	vrutaa	 14.25	 228.17	vrutaa	Random	312	0	0.60
1439554552.182	851866	23	2	498	y	y	vrutaa	 14.25	 228.17	vrutaa	Random	810	0	0.60
1439554553.056	851866	23	3	874		BackSpace	vrutaa	 14.25	 228.17	vrutaa	Random	1684	0	0.60
1439554553.805	851866	23	4	750	y	y	vrutaa	 14.25	 228.17	vrutaa	Random	2434	0	0.60
1439554554.179	851866	23	5	373		BackSpace	vrutaa	 14.25	 228.17	vrutaa	Random	2807	0	0.60
1439554554.335	851866	23	6	156	u	u	vrutaa	 14.25	 228.17	vrutaa	Random	2963	0	0.60
1439554554.897	851866	23	7	563	t	t	vrutaa	 14.25	 228.17	vrutaa	Random	3526	0	0.60
1439554555.24	851866	23	8	342	a	a	vrutaa	 14.25	 228.17	vrutaa	Random	3868	0	0.60
1439554555.583	851866	23	9	343	a	a	vrutaa	 14.25	 228.17	vrutaa	Random	4211	0	0.60
1439554557.611	851866	24	0	0	k	k	kmrynj	 20.04	 353.20	kmrynj	Random	0	0	1.00
1439554557.798	851866	24	1	187	m	m	kmrynj	 20.04	 353.20	kmrynj	Random	187	0	1.00
1439554558.578	851866	24	2	780	r	r	kmrynj	 20.04	 353.20	kmrynj	Random	967	0	1.00
1439554559.421	851866	24	3	842	y	y	kmrynj	 20.04	 353.20	kmrynj	Random	1809	0	1.00
1439554560.357	851866	24	4	937	n	n	kmrynj	 20.04	 353.20	kmrynj	Random	2746	0	1.00
1439554560.606	851866	24	5	248	j	j	kmrynj	 20.04	 353.20	kmrynj	Random	2994	0	1.00
1439554563.352	851866	25	0	0	z	z	zfcspx	 13.84	 426.78	zfcspx	Random	0	0	1.00
1439554563.976	851866	25	1	624	f	f	zfcspx	 13.84	 426.78	zfcspx	Random	624	0	1.00
1439554565.598	851866	25	2	1622	c	c	zfcspx	 13.84	 426.78	zfcspx	Random	2246	0	1.00
1439554566.378	851866	25	3	780	s	s	zfcspx	 13.84	 426.78	zfcspx	Random	3026	0	1.00
1439554567.065	851866	25	4	687	p	p	zfcspx	 13.84	 426.78	zfcspx	Random	3713	0	1.00
1439554567.689	851866	25	5	623	x	x	zfcspx	 13.84	 426.78	zfcspx	Random	4336	0	1.00
1439554569.53	851866	26	0	0	o	o	odkfey	 29.14	 149.08	odkfey	Random	0	0	1.00
1439554569.873	851866	26	1	342	d	d	odkfey	 29.14	 149.08	odkfey	Random	342	0	1.00
1439554570.434	851866	26	2	562	k	k	odkfey	 29.14	 149.08	odkfey	Random	904	0	1.00
1439554570.996	851866	26	3	562	f	f	odkfey	 29.14	 149.08	odkfey	Random	1466	0	1.00
1439554571.214	851866	26	4	218	e	e	odkfey	 29.14	 149.08	odkfey	Random	1684	0	1.00
1439554571.589	851866	26	5	375	y	y	odkfey	 29.14	 149.08	odkfey	Random	2059	0	1.00
1439554573.305	851866	27	0	0	o	o	ophxwt	 21.87	 333.08	ophxwt	Random	0	0	1.00
1439554573.523	851866	27	1	217	p	p	ophxwt	 21.87	 333.08	ophxwt	Random	217	0	1.00
1439554573.991	851866	27	2	468	h	h	ophxwt	 21.87	 333.08	ophxwt	Random	685	0	1.00
1439554575.083	851866	27	3	1092	x	x	ophxwt	 21.87	 333.08	ophxwt	Random	1777	0	1.00
1439554575.458	851866	27	4	375	w	w	ophxwt	 21.87	 333.08	ophxwt	Random	2152	0	1.00
1439554576.05	851866	27	5	592	t	t	ophxwt	 21.87	 333.08	ophxwt	Random	2744	0	1.00
1439554577.704	851866	28	0	0	k	k	khpzgp	 14.04	 400.29	khpzgp	Random	0	0	1.00
1439554578.172	851866	28	1	467	h	h	khpzgp	 14.04	 400.29	khpzgp	Random	467	0	1.00
1439554578.702	851866	28	2	530	p	p	khpzgp	 14.04	 400.29	khpzgp	Random	997	0	1.00
1439554579.545	851866	28	3	844	z	z	khpzgp	 14.04	 400.29	khpzgp	Random	1841	0	1.00
1439554581.011	851866	28	4	1465	g	g	khpzgp	 14.04	 400.29	khpzgp	Random	3306	0	1.00
1439554581.978	851866	28	5	967	p	p	khpzgp	 14.04	 400.29	khpzgp	Random	4273	0	1.00
1439554583.476	851866	29	0	0	v	v	vtljjo	 25.32	 374.64	vtljjo	Random	0	0	1.00
1439554584.006	851866	29	1	529	t	t	vtljjo	 25.32	 374.64	vtljjo	Random	529	0	1.00
1439554585.098	851866	29	2	1092	l	l	vtljjo	 25.32	 374.64	vtljjo	Random	1621	0	1.00
1439554585.473	851866	29	3	375	j	j	vtljjo	 25.32	 374.64	vtljjo	Random	1996	0	1.00
1439554585.629	851866	29	4	156	j	j	vtljjo	 25.32	 374.64	vtljjo	Random	2152	0	1.00
1439554585.847	851866	29	5	218	o	o	vtljjo	 25.32	 374.64	vtljjo	Random	2370	0	1.00
1439554587.938	851866	30	0	0	m	m	mkacsn	 25.64	 162.24	mkacsn	Random	0	0	1.00
1439554588.499	851866	30	1	561	k	k	mkacsn	 25.64	 162.24	mkacsn	Random	561	0	1.00
1439554588.811	851866	30	2	312	a	a	mkacsn	 25.64	 162.24	mkacsn	Random	873	0	1.00
1439554589.279	851866	30	3	468	c	c	mkacsn	 25.64	 162.24	mkacsn	Random	1341	0	1.00
1439554589.591	851866	30	4	312	s	s	mkacsn	 25.64	 162.24	mkacsn	Random	1653	0	1.00
1439554590.278	851866	30	5	687	n	n	mkacsn	 25.64	 162.24	mkacsn	Random	2340	0	1.00
1439554592.742	851866	31	0	0	o	o	odcdpu	 17.33	 215.70	odcdpu	Random	0	0	0.75
1439554593.054	851866	31	1	311	d	d	odcdpu	 17.33	 215.70	odcdpu	Random	311	0	0.75
1439554593.585	851866	31	2	531	c	c	odcdpu	 17.33	 215.70	odcdpu	Random	842	0	0.75
1439554594.427	851866	31	3	842	d	d	odcdpu	 17.33	 215.70	odcdpu	Random	1684	0	0.75
1439554594.989	851866	31	4	562	o	o	odcdpu	 17.33	 215.70	odcdpu	Random	2246	0	0.75
1439554595.644	851866	31	5	655		BackSpace	odcdpu	 17.33	 215.70	odcdpu	Random	2901	0	0.75
1439554595.956	851866	31	6	312	p	p	odcdpu	 17.33	 215.70	odcdpu	Random	3213	0	0.75
1439554596.206	851866	31	7	250	u	u	odcdpu	 17.33	 215.70	odcdpu	Random	3463	0	0.75
1439554598.483	851866	32	0	0	x	x	xlndns	 17.33	 621.00	xlndns	Random	0	0	1.00
1439554599.045	851866	32	1	562	l	l	xlndns	 17.33	 621.00	xlndns	Random	562	0	1.00
1439554599.575	851866	32	2	530	n	n	xlndns	 17.33	 621.00	xlndns	Random	1092	0	1.00
1439554599.918	851866	32	3	342	d	d	xlndns	 17.33	 621.00	xlndns	Random	1434	0	1.00
1439554601.697	851866	32	4	1779	n	n	xlndns	 17.33	 621.00	xlndns	Random	3213	0	1.00
1439554601.946	851866	32	5	250	s	s	xlndns	 17.33	 621.00	xlndns	Random	3463	0	1.00
1439554604.38	851866	33	0	0	u	u	uogkww	 20.46	 350.91	uogkww	Random	0	0	1.00
1439554604.63	851866	33	1	250	o	o	uogkww	 20.46	 350.91	uogkww	Random	250	0	1.00
1439554605.597	851866	33	2	966	g	g	uogkww	 20.46	 350.91	uogkww	Random	1216	0	1.00
1439554606.283	851866	33	3	686	k	k	uogkww	 20.46	 350.91	uogkww	Random	1902	0	1.00
1439554607.126	851866	33	4	843	w	w	uogkww	 20.46	 350.91	uogkww	Random	2745	0	1.00
1439554607.313	851866	33	5	187	w	w	uogkww	 20.46	 350.91	uogkww	Random	2932	0	1.00
1439554610.058	851866	34	0	0	q	q	qwcbcr	 14.68	 252.04	qwcbcr	Random	0	0	1.00
1439554610.963	851866	34	1	904	w	w	qwcbcr	 14.68	 252.04	qwcbcr	Random	904	0	1.00
1439554612.086	851866	34	2	1123	c	c	qwcbcr	 14.68	 252.04	qwcbcr	Random	2027	0	1.00
1439554612.96	851866	34	3	874	b	b	qwcbcr	 14.68	 252.04	qwcbcr	Random	2901	0	1.00
1439554613.709	851866	34	4	750	c	c	qwcbcr	 14.68	 252.04	qwcbcr	Random	3651	0	1.00
1439554614.146	851866	34	5	436	r	r	qwcbcr	 14.68	 252.04	qwcbcr	Random	4087	0	1.00
1439554616.361	851866	35	0	0	h	h	hyohcy	 10.18	 287.48	hyohcy	Random	0	0	0.50
1439554616.704	851866	35	1	342	u	u	hyohcy	 10.18	 287.48	hyohcy	Random	342	0	0.50
1439554617.078	851866	35	2	375	o	o	hyohcy	 10.18	 287.48	hyohcy	Random	717	0	0.50
1439554618.014	851866	35	3	935	c	c	hyohcy	 10.18	 287.48	hyohcy	Random	1652	0	0.50
1439554618.67	851866	35	4	657		BackSpace	hyohcy	 10.18	 287.48	hyohcy	Random	2309	0	0.50
1439554618.857	851866	35	5	187		BackSpace	hyohcy	 10.18	 287.48	hyohcy	Random	2496	0	0.50
1439554619.013	851866	35	6	155		BackSpace	hyohcy	 10.18	 287.48	hyohcy	Random	2651	0	0.50
1439554619.699	851866	35	7	686	y	y	hyohcy	 10.18	 287.48	hyohcy	Random	3337	0	0.50
1439554620.479	851866	35	8	781	o	o	hyohcy	 10.18	 287.48	hyohcy	Random	4118	0	0.50
1439554620.978	851866	35	9	498	h	h	hyohcy	 10.18	 287.48	hyohcy	Random	4616	0	0.50
1439554621.946	851866	35	10	969	c	c	hyohcy	 10.18	 287.48	hyohcy	Random	5585	0	0.50
1439554622.258	851866	35	11	311	y	y	hyohcy	 10.18	 287.48	hyohcy	Random	5896	0	0.50
1439554624.223	851866	36	0	0	w	w	varawz	 14.14	 416.76	varawz	Random	0	0	0.60
1439554624.66	851866	36	1	437		BackSpace	varawz	 14.14	 416.76	varawz	Random	437	0	0.60
1439554625.222	851866	36	2	561	c	c	varawz	 14.14	 416.76	varawz	Random	998	0	0.60
1439554625.596	851866	36	3	374		BackSpace	varawz	 14.14	 416.76	varawz	Random	1372	0	0.60
1439554625.752	851866	36	4	157	v	v	varawz	 14.14	 416.76	varawz	Random	1529	0	0.60
1439554625.908	851866	36	5	155	a	a	varawz	 14.14	 416.76	varawz	Random	1684	0	0.60
1439554626.376	851866	36	6	468	r	r	varawz	 14.14	 416.76	varawz	Random	2152	0	0.60
1439554626.501	851866	36	7	125	a	a	varawz	 14.14	 416.76	varawz	Random	2277	0	0.60
1439554627.998	851866	36	8	1497	w	w	varawz	 14.14	 416.76	varawz	Random	3774	0	0.60
1439554628.466	851866	36	9	469	z	z	varawz	 14.14	 416.76	varawz	Random	4243	0	0.60
1439554630.432	851866	37	0	0	b	b	bnadtv	 21.85	 400.05	bnadtv	Random	0	0	1.00
1439554630.619	851866	37	1	187	n	n	bnadtv	 21.85	 400.05	bnadtv	Random	187	0	1.00
1439554630.9	851866	37	2	281	a	a	bnadtv	 21.85	 400.05	bnadtv	Random	468	0	1.00
1439554631.93	851866	37	3	1030	d	d	bnadtv	 21.85	 400.05	bnadtv	Random	1498	0	1.00
1439554632.242	851866	37	4	312	t	t	bnadtv	 21.85	 400.05	bnadtv	Random	1810	0	1.00
1439554633.178	851866	37	5	936	v	v	bnadtv	 21.85	 400.05	bnadtv	Random	2746	0	1.00
1439554635.081	851866	38	0	0	d	d	dawuva	 31.55	 298.52	dawuva	Random	0	0	1.00
1439554635.206	851866	38	1	125	a	a	dawuva	 31.55	 298.52	dawuva	Random	125	0	1.00
1439554636.017	851866	38	2	810	w	w	dawuva	 31.55	 298.52	dawuva	Random	935	0	1.00
1439554636.36	851866	38	3	343	u	u	dawuva	 31.55	 298.52	dawuva	Random	1278	0	1.00
